address,stutia,stuatom,stuosmo
stride10dd59s5j0ylt032lyuvlq0gnvkxwyh0wcrr7es,101149999,842743,354918
stride10df6gn3e098ngp6wllepxxhz2ra9thcr6yxj0d,0,208594246,39853154051
stride10dfkv463mhlhcmryvt7ezykdf7umtp6gqkuqng,59979999,0,0
stride10dfn2ydfclnrx96e2872xl6fczfenxfnxhm6qq,26170439,193703101,0
stride10dfyd33telr5rkl7ce0zfutmefyn6psr442y8a,0,298404,0
stride10dg3rh9gjnc8ztuerza88ft2t88vggq7j38dhp,18439997,0,0
stride10dpk5y373ttzaus2qecdt4ltpfc2jh02layyq5,0,157288,666002
stride10dpsc4n4zm5qx8swjre86s94g60wygs4ty4llh,0,0,180880
stride10dr7aj6jdr5nl2ttgr3h94xa626vewu23fjf34,25699019,0,0
stride10dsezqww6w3dz350e796tds8v5vsgmkwxg56wp,1679999,0,0
stride10dukz78udnjn9768z2x8nqzyl75enh99jcfskn,0,2513741,0
stride10duqlm2s4du0w8972kz3k9h4ayh0zw3vkh0437,929999,0,0
stride10dutcucqly40qr50a2nzq0ej3zjq2u83g5csyp,0,158065,0
stride10dv5h692pzdjf0z3zel2hant5axqhcjutckj95,9930000,0,0
stride10dwv9cr6fwfdvsvjy06pcuhvpuup8x2haev0gd,4839529,0,0
stride10dzuwz5qu5wjaeechzz5dm5xzl3n9sqq65usp5,0,10724646,24556341
stride10dzw6m5ypzpfcr8lsc6hfgfzeyua56y70j450w,0,184763,366688
stride10dzz5y96zeaxvmg8mftmmdw0azsyf2hns3nfet,0,0,2426830
stride10e3k365rq2w9843jcd2esw9zdzu70samdtmwta,0,486812,0
stride10e3sta8ywpz39ahl8wcly4qanul3phlhagzg8p,0,226447,528111
stride10e466k2ye4ep9ekg8fp22mj9x8luwtzjm22pt4,1479999,0,0
stride10e76vpqgr5m3e9ryv78z9m4xpqgrs3ehzhngdt,0,0,182842
stride10e8k0ct3cadfdte2jjc03ggmdr372z5rz0upa2,2748419,205552,0
stride10e8zyhyyq82vyyktk8jnj368euqlhgqxcydjh5,0,996916,1526923
stride10e9mqc787dky3lpfq0ah8rv3rp8kuqqemel5zr,11402849,0,0
stride10eaa7e4fn3ep6zrgsnwck9hh4qrwufm5fv6y7k,20125439,0,0
stride10ealz8l4pn0qeumpe6ms2p4a0k8tjq72xyq5nk,849999998,0,0
stride10eaxe5gmzafh7qypppe4r5w9wrwk8mchujs35n,11979999,0,0
stride10eg7k6lk7nxh7kl2z89s4el3ph0kg93tvrnmnv,0,2206196,0
stride10ehs4l5qyjgvvhgdzstl9a5wnmj3pg0cn6z93c,0,192562,0
stride10ejvzrhh8qsevx6mhrw96hjgsckyyucxzsq6v8,0,216960,0
stride10esccx9tfarh9jm6xq34av2pl77kaeplcr082y,0,0,1005797
stride10et53y65zlfxj0thwmhrj4gkcyzcgmcwud634m,0,294594,180238
stride10etpsrhz7m2eq27ktt96l7a6rzn9ysl32seq6s,0,0,102806
stride10evcgpyg2kfjxrpth46wwdfe40ce2cntpy3s2v,0,1691595,950606
stride10ew3szkszagrx5wm0avngjlp5m06f8fltmq3cd,25479999,0,0
stride10eyjjhk6zthwdguz2gjrxvprfxpnfupkgznzlf,0,163153,0
stride10f02xs375u4kxaw357ex6pp4a6xn9clm5ats3e,0,0,292209
stride10f0q3lmctp53q7udq79nm5xr3vvn3xfcjdwwd8,0,393599,701320
stride10f0rlcrh4c79ajrn6shpf5px8f3uxwxwds5ag9,0,1121334,1817060
stride10f0ukg878v5rywgguewz7apczzvwqyaqnajkf6,0,111125,287994
stride10f2vqd6kqk5u53uyzdl0y9f4cqyjqn53rmhydu,0,300000,0
stride10f4hqk4svs0ry0twd0fc2swf2yqcpqn07rauxq,800027368,0,0
stride10f7eq6l6a7y7z0s6y2p8fdye62vfyxw2xmlx6k,0,200031,0
stride10f9hd22esf0c4cn9xexpdzuhe99hagkklqg7kx,0,531849,636267
stride10fal54vk9v9kdu63rkp2gxvvzwac397a0l8gs6,0,2025615,0
stride10faww4vdw9lp7du9hzwulvpcglh4tpw4c6smt7,49979999,0,0
stride10fdptu37kh649sglhrc9yuguv4k0u3zuyq9kxk,0,0,453877
stride10fdvkczl76m040smd33lh9xn9j0cf26krvndq7,0,2428444,5822559
stride10ffcq72k7h7h6zetpleqve47pac082z76s54z7,0,2720511,0
stride10ffdc3qz2t450ywlda0mgk9dm4et0yynu82a9u,0,161595,148607
stride10ffwlqeyrd3zwd9ufyvtg75kwxafhs3a9wf908,5499999,0,0
stride10fhdy8zhepstpwsr9l4a8yxuyggqmpqx7xcmm7,0,273010,134000
stride10fhkhtl73az0za8dgwrex7f4zenz4ntc6h863y,0,119218,227180
stride10fhm754ectskqhz3uuhzvvac2f5n6s8ruthry6,0,962816,0
stride10fjsqjdwlu75yfns2twym7lch2tmzlc64lzqpt,0,281635,0
stride10fk63m6tmlvnvjgf2429sfwk49xztpwt0s47d7,979999,0,0
stride10fm6kym6ktjfylst0svk2kkae7rd724uttgjfl,0,0,174954
stride10fm875upj59p6l6qdsat8596wrlx3lv4fvsvyh,183360038,0,0
stride10fsycy39wnux3tk05gsr20hfx47va3nrgd5rh7,0,975844,0
stride10fvf3sdzstqm2jljv099fguy8mt39pavqrwe5h,0,872628,0
stride10fw4eh9uyendsauny3mpuxdsemuzgcxp5chvk3,117449999,0,0
stride10fwa5zs9pml7n7st65n3fz8ef25ggmwart0plt,0,4633115,0
stride10fwlvt749384x2278gylk50kxvr2lgc53we6zt,0,0,102565
stride10fy89nyd229l0cmn9kx7r3368q6mecham6n7lg,0,102015,0
stride10fynmelqg3mlm536d3z5y3xynlhc580qy32jqr,49779999,0,0
stride10fynvcsdwr462s3ctksc2y2fx8fuetxuug7puk,0,1085358,0
stride10g22m5qm3j6uzyv3ctlcqnwfkdvjadc9gzg44w,9979999,0,0
stride10g2xs42a9xyf8v682zapfla36s600yetnqlsr4,9980000,0,0
stride10g3hzsme335q8r2g3p4y3x7s2pv587fws3gu5q,0,435206,193394
stride10g4lh03hc7zqt6c774yrvefclnj8yl0w2y75kv,0,3955436,0
stride10g537wr2k2ewpufchfl96us2cp00al9wgd8dzx,0,10143222,3895425
stride10g7crpcznh96zy44psuhcez06qzvr50rqvvnh6,0,4713800,0
stride10g7ldsfpuch6zhkllx3zcghav8vdh0ne77zenv,0,670432,0
stride10g85haagylxlgdj3p4vcg60gzn7g6z69w3gr4h,0,100011,199299
stride10g9lnnkx0js2cu9ln42m3cmfc2g4m4ya25mgek,0,192589,0
stride10gajlvdvy0zap6jm9w3jvjxsr6h98gnxk0cztg,25799999,0,0
stride10gc22s7n4m8urkjcd6xqsjtmcuat2zm3mketn7,15979998,11671783,0
stride10gcerncadcp9amwnnltt9l702hy837m55s6v9m,0,7707384,0
stride10gep423aeanzc2035hexlxn6r9rg6fn37779r9,8399999,0,0
stride10geytdglw32lu6ygc505skyfwmnkvs3wlwv2e0,0,435855,0
stride10gfq2l577dckgws2nd02kp3pymzl9p8x342yy7,0,103731,0
stride10gfzurq9y9hhr5rfupadev0m344gjulzg9sxhg,972119,0,0
stride10gj0eexmnejm9ypgl4hs9z7qgmqkdwcnlsepks,54939997,127602,0
stride10gj89ywz86vwzjtpu9k64ug22q80vl7x49wa3e,14999999,0,0
stride10gk4v3lt3643jd7e2msdvjudpfurdeg7v705q0,0,225946,138568
stride10gkc3y5erztnve4s3w065q9jepdxum8rqwuav2,3921138,0,0
stride10gktzre7ztveh44zxhayh78m99m7ud2n6fsvyp,0,1500000,0
stride10gl23phktyakg0jf44e6ufyve6a5ccvtr54pzu,0,0,1021253
stride10gm6masg08ghz675d94475acacg733kx9g90f9,0,771962,0
stride10gmajlyh8h9aq2ymv4lhmrz4p4dd3eap8qxmjv,9999999,0,0
stride10gr56vkg0rh5krpf2mgxx0v08pj80jvwspdhmg,230479676,0,0
stride10gs39flfrp60yqj86qqezw85e6gngju5kv20p0,3979999,0,0
stride10gspc953t0smgs4as886varkatcmjrgskz0at3,0,669756,1361065
stride10gthvmzsg9h0v0s5ga7xyu5t8z9x50tvdlal2e,58002763,3470023,0
stride10gtlwnl6c8t3v8ql9cr98xv2ervrgz9nk65eag,0,0,170892
stride10gtng3r48hjyydgp8vgz7ct8h3naytx3fhlr0u,0,186858,0
stride10guf8ytetszyd8sfwxh8l54x7gnuaxvq8hpp5j,6980000,0,0
stride10gugt0k6u65svce3hqmdukdejtrjpgrdz22jzm,0,163551,649559
stride10gvgsutdqd7lxwzsjm2g3uz4e3stduxr53fy50,0,115629,0
stride10gwwfj39ewa853032k5cwmvwkw22wmetkpu9my,0,1362710,0
stride10gyv2nvldyt6dap4rz2y4kg7nx0ny4jl5rja84,0,1437137,1906974
stride10h05cedmph57kcz5rh9hje4n0ae527zezlmqqc,9780000,0,0
stride10h0y9j0l7kg8cdvdtf2k5fpdshtc0rf24vl7tt,0,215161,0
stride10h22mqtxa9yjuntcnhpr6lgp6mmrhc4dftu4xa,21439999,0,0
stride10h24emn8280vsnk2hjzkds96lhn44qxa0engh2,10249998,0,465100
stride10h2kd38c9wsanmgcdv8ddctat2tz9fyrr7s5dn,0,772047,0
stride10h2nt209tg6ltv72m237jan0qajc6a8etr73hp,179999,0,0
stride10h3ck34vajwnmc3sz9ydlg72fztcgap7pwk8cp,0,24985307,0
stride10h3em4anvqvaa3awyzaf5mnh58vq403y03sdjj,128671119,0,0
stride10h7vsjj9hpp8l5l03567jts7a8jm9hx6mc259f,0,245417,0
stride10h8n6d2ak5ajgm8ua6smjw5y6qmxsqxa5f2nxx,0,250915169,0
stride10h8qcursghmc94h3fgm0edyjrptupuzggxhk5n,0,111302,195457
stride10h9663c0ty5mjrt86ppevnm2r8x47tw4avk4ut,0,0,116416
stride10hakm58g6cf5vrrmtme2dlxgwjj07305cmf9mu,3987990,0,0
stride10hc0ylp6t0fmwpyga2zc6zj5qcf3ed0nhklswr,0,566937,575846
stride10hdxrfjl2csv28h8ctalw2mk0ur3dr20xp4vyv,0,2500000,0
stride10he942d029gswkvqq57whh3suk5ruj6un0prsl,199999,424900,0
stride10henflcamu3rw37c8e3fea9f7vupzqu5mfsgxz,0,858991,0
stride10hewl8eqek2fd845xpthz8984q2k4g2r2k3tj5,0,123846,0
stride10hfmvz2tnp0dxcxj62ejwjcmn9yha6fstme56r,0,1062115,0
stride10hfw4ztv42e4jqafddjn0mus57wh8pypjf68y9,0,137460,0
stride10hgtkvmpjcspxgqeyqty39hsrknlxlcquwn6n7,4980000,0,0
stride10hh6d2047qrzgx3l028mfkq7w5e98fxqzz9fwx,0,1552664,0
stride10hjedkkkrv5xdytp6djkv2rx3w9ecm96es9muz,6485129,0,0
stride10hkctzqppr393l9h02ufmurlgjhxw8e7grmqem,0,123364,0
stride10hl66y7f90g9rkrhlzukg5nv55wzam2eckvqx9,0,150173677,0
stride10hlrcjhvsgnlulydasm5tckflu6kusuwtgga5h,0,0,121497
stride10hm4uw7uj74wfezmdf62unr4a5h2r8g5eytrkp,0,0,641184
stride10hmkehk92p7qvllfpenh0xyp2cmvr95rxvwwms,0,994870,0
stride10hnuv25m72rtsa6fz6m454q4srgd8pl3frkqw2,0,1001532,0
stride10hqns3vacwtmjddcp5m6cg7u8ksf4yygg665ul,0,116206,0
stride10htxjem8s7aughyuay4x5hmtt4lf87k6qwrhr7,0,0,1118307
stride10huk9zt22lfgpacp9pqweq8c76vvlhatnfed9c,0,1143197,0
stride10hvz04hh92xzct5hxnpsn5h2fp3p4ammluu56g,229999,0,0
stride10hxgp4uzncgjxgrs2wxe70lak3rgzlpd0l7txv,5935189,0,0
stride10hxnl0xzx3ay96ta4qr2ekxej7va957w8n8kjk,127025300,0,0
stride10hy0x88mecgnqe0zzr6uqny8pe0te9fcm4ed07,0,131352,112194
stride10hy8j6yx8dnhkx289h4dmp0x0ufg745p83s4ng,2179999,0,0
stride10hzmtdqzlagx954luz04z25x05rezz708ryl4p,0,161537,0
stride10hzpevx9vl3tykexa3y9fxhqytpzg4cnzal38g,0,929577,0
stride10j0h7dsyt9er9unrgp3zsfnfkahwmcdpgqyvrf,0,2575473,0
stride10j3mtuu2603nv8cjyx75mv544fufqtk4chxhgc,0,138663,0
stride10j4ycg02f3z04gp8qynwx3pvr3sje48npualt3,0,11765021,3893764
stride10j805w37k8nzdylcyy87p3aq4264pdmskv7nrg,0,0,241398
stride10j84kh3ypm3gur6w0u6nzyt37mds6wqrfrk4c2,0,0,185634
stride10j9a6a65alsu0c9h83l6l39kllkq84mzxk2ttt,0,274808,658797
stride10ja6penk4r72qgh0lhhx6827qm4l9u0ruvdl9n,0,2541997,1605158
stride10jamjxkrlny9we895afzm8va8cumw3ks8mn0c4,0,1164256,0
stride10javafxcmzcc849ypc099nr000v425wfcxw8hh,19698249,0,0
stride10je3kcy4nkurprtgs9x4059cj6c949j4m54lzv,9873259,0,0
stride10jej4dvnnj4wn5nfegx3js2lhaya7yd3wdzh6s,0,1579155,3286547
stride10jejercv4x59d53220gv3q2thpxp72d9ksmj00,0,88963107,0
stride10jfvehh4m74s0efgup0zu0972mjr2zrxchyrmf,0,171425,0
stride10jhkzy2ywcpugwavu67573lnaxz6khwcmjk08l,0,11707700,0
stride10jkrkdpdze5xgg5g6ef8v00rjryk7juuhlwvcy,0,1995390,1217139
stride10jm8fvdyqlj78w0j5nawc76wsn4pqmdxe9ncqp,0,1438310,6871627
stride10jmdk3r92u9teesgaurdspscs2azwzpkhvv7qt,0,265849,0
stride10jmelsx4r4hu62zet65p34hdjscwf6as49de06,0,959368,0
stride10jpxnhfcltaqty8gj4795x2xapn5p568vhvn2z,0,108443,0
stride10jqspauh47224w83w9243rewmzay8agfmy7jve,0,165357,361987
stride10jsh3sq8rr20lhd28x037365zes638ksq5m589,0,6377965,188921
stride10jsw8uvkajrd299k5k3y9s3kxlfsj0skqkqxnk,82999999,0,21156301
stride10jt37hualker4s6hjhyt3rv3ue2cnvaztp8wcu,0,0,104838
stride10jvs2end562ww58hpakuarm4fglksc0xkju0nq,0,117461,0
stride10jwezt6pet8gfhaayx23m8wzgtxzm2e4p47slu,0,156707,198450
stride10jx4qemclxmjp9jnw2hqy4lgzz9sj9gul0t5my,129999999,1470084,7018530
stride10jxdncrgj5nt89trcyyynfk524zf7qphjgjnxv,0,258396,507476
stride10jxq8edw60tz7rlqpw6xpuncffka424ezxz0vv,0,2657740,8084982
stride10jxvjljace8024vd0egc3x04kkr2hhxs6kl30j,0,0,458459
stride10jy0hp329z6sa0rgdstgqx6njrlxv5nrru3t4e,0,28445607,0
stride10jypdsfr8u4rjet8pg52w9efc2tmg8khmgpm64,0,107763,0
stride10jzyahrw9a8gfau94gmtrnh23e4yw6862r39sz,0,7380000,0
stride10k03dc24jnavegymxs9ey582x2r0e8lkzg0uyw,0,0,426364
stride10k0g6dnue607y95utygey8fgx33k4mrjn7a9fv,0,163129,0
stride10k0pvtwupqsvca0qc0wxt67v34mkz0nflf2hpy,0,133540,0
stride10k0qxqh39fwk2khv49g0n673kfqwe778zlk9tk,48254587,0,0
stride10k29l9xksycj934wvu6j9zxx08cq2skr83kgm6,0,0,115697
stride10k2chrups3vp5ahsrjndtj4sjzjxvynmjpnrpe,0,51600204,0
stride10k2vwj3a9ymc9wafpntvpfpz7vjktfgpt58yzl,0,191880,100733
stride10k4hmxj0t9meca924ggkkd3l5jm30uscfk4rsm,129999,0,0
stride10k556vhgqr5029prpz6p8x0tugwrhhpddvdp2r,0,236266,267545
stride10k5fzdgfu5sp4dk92kk4ed598g9xn2m9f3t800,0,244881,274815
stride10k70wjx87vldzcf98lm6ms9zmtlv7g6wj3rzqk,0,164737,0
stride10k8wx6d5vxjaxxqtvh6fs5kt6qgad2vr06krgh,99979999,0,0
stride10k9autqzk4w8kxqucgr6jutmqn2jlwp7cexrqg,129999,0,0
stride10k9w6vffw47vq3zzze9gx3h4zkfle3dqajg9de,10048142,1274943472,0
stride10ka033a6vx803h7hd4mfe3l8ky0txwcq0vqw0v,0,956261,363688
stride10kalkx70r63duh3l4r7nu6ecqyasv697v95nur,2810619,0,0
stride10kcf378qjcwdw07ar2ehstm03307g0tx67790j,0,0,605817
stride10kcu25rkqxg55r5fyvdzaaeyku7ere92ujun83,1980000,0,0
stride10kdzghezsjc6elkdc6k2053tv4y2g5fklycvhf,0,465207,0
stride10kettz0j007k5x95xhjfw09a6d94cw3lg0rss9,0,938443,0
stride10kfuu9tetmu75v9mgpqlzq0rpexmk5kja97wlr,0,310745,0
stride10kgxx2rfq7n8utupgvjeuvm03mjxuuca3qft72,0,389978,0
stride10kh4k95684dz60m2syp2s4z49t7s9l9rnwy87q,0,263946,4511653
stride10khxrsakagymk7ktfuymu4j8ff4wjf8dujxp6x,1989999,0,0
stride10kjpgcevfad398t6kwmeg50a5099xvz2yfp7rs,107000000,0,0
stride10klrat73vejxz4k0grlfgzgly9q6eyplwh5lxr,0,155466,0
stride10kndyvfzttw3mdlf94ukzaxmae9jues9tcl4h3,117672,0,322064
stride10kns8hwre4tutgjkglukdvuzuphg62fpyj2a0x,9499999,0,0
stride10kp9l70a0ny4rktc9u0r8rkpdzd5rnzxxa2wtg,0,0,634966
stride10krk7dj2udml89k089vewjgmjnde5ve49k3vuu,0,914228,3508898
stride10ktcmxgr7l9gqadqy30d6xg9a75zef2lzyd2k2,0,128809,284696
stride10kvgygnfp2zvsyzg3x4d97ld8eq7rk32ctdku6,57379999,0,0
stride10kzg7v3gp5qasfyyu3fgmal5xu4ssdkvylp6l3,257999999,0,240675
stride10l0em534cvlvz9aplu2lqle8v26fcs9wu95j88,3099999,8122775,0
stride10l0y8chw7745t2atsl5n97qxrypfl42rffp50p,0,7680364,0
stride10l2yfmkp4vq2vfznvf7wf8nk6czg74eejj2w69,0,163270,0
stride10l3q88d8y9lq22c3v4getkrzvrl8qca5hfu3vh,0,0,124480
stride10l3rfs5eya90utgm6g3lrtf6pzff3muca58c9l,0,705884178,5624374
stride10l40z2kcd2fs8zvuxtr4m5wxqwzzr52y5zj6h9,0,110794,0
stride10l56rqzm7f8d0a56d3ml8vutxyep7mymxy4y3n,0,384447,723264
stride10l87dt799vhydfpzd96k800d9paad73gzk9y0v,0,165239,0
stride10l8ptmvnqsmume4lnl5r398ftkmzaz4qpmar5u,0,257942,2191874
stride10law7pxs0y8d6288z87steglmtl2vx3uxm4d0w,0,964648,0
stride10lct28nc5tyyxnqzlmyeluunee58w79cjahcpd,0,4450943,0
stride10lcueka7tzjfcx0xcenq5jq8345vspcrjmk4pd,0,144971,275863
stride10lfcrlehjrj5sf66ayyyfrj7peppd3dah0kapv,0,0,120386
stride10lgdszxem58cy6nvh4nkffd4t3f8vaa9ngk7eg,0,0,740031
stride10lhqnzq6nhemqa0y5hrj8vvgwhpyz7yywaz70h,0,1196397,501228
stride10lhwra8pyu6j7q39prez3ytp584fw9as8re3wq,477758,0,0
stride10lj6le9q7j02eyaarpwadpyvm0we86qqtypmnm,0,46066881,0
stride10ljh0fu7yz9htdrwsrdmpauwwwggka8wl08s32,0,852961,211474
stride10lmnt89rfx3t094lppegs2ds92t5ze62z83vcg,0,1007364,0
stride10lms2qynv6k0pxjw67slafm74nsx6lllwqfn7z,0,801541,107393
stride10lna3hvhk9nmlaa9y0achyz57yktcshtu0n5ar,0,2173500,0
stride10lnap28fy6xzw6cfshmfc6k67d49q8mtv4nmzx,0,175834,0
stride10lnxkvncgdxqv8z8aee9pvyf9h8ddcml474fs4,66099998,113394,2168958
stride10lp9mtj7ternp6x5wrms76rzdx25uhcyr9zure,82959998,0,0
stride10lplg660zhrf5wt00luw4wrj7x5rnrzgc03kyz,0,2412385,0
stride10lprwdryj7vnx05sqnjdl7nzsmhydcyeweesqw,1628959,3839754,0
stride10lq7ykc7rfkxgzl0pumwwy66esefaykz0cnqpm,0,266058,0
stride10ls0hp5v8mv2djrxuek88aja7farxs437un3mm,119098000,0,0
stride10lsjtrjwyeq29daqczlumr25k7c0zpu54vmtxh,0,5449336,402169
stride10lsjxcl2ul4ckrs87eedu44mjpe05s7ypqsh3j,8350239,0,0
stride10ltrp9e3gungrdjl586efk6yed72xkc3s3aazm,0,895412,1244954
stride10lug3pvp5r83dtsplvzr7fpst363gfw4pskpcm,0,682049,0
stride10lvy0m8wehwjwtfzlp6ljr0ty2qmdkhvasmvn9,2275457920,0,0
stride10lwxcya7t3xjceenvqahr4ehamt76xpv5kaf4v,0,550555,2878481
stride10ly7r22sdy6wu758lnagdp92hy3rxmgxpcu2j0,0,101515,0
stride10lyen4qvf2a44jx0arjzcjxw3ux42p9r2qtxau,5443409,0,0
stride10lyfass5az8wkw865yn7rcvarve34jgzku7zav,0,226730,0
stride10lzdmdzvvg4ypl83hm5qjdcwlnj323e7qj7m2g,0,391117,576699
stride10lzj65zhe8apgcm6rgj8mjmnx89ycfvjgr8vas,0,318867,0
stride10m0k4a3tudk6mglc9nez5w9yjvgkk9kuvpuqpm,0,517152,5281421
stride10m2lnlujd9w7e9czkk2pe0vr6q64g30wkf9pdl,0,77252424,0
stride10m32nn08nrszkvdhpq49llzhwc4s980clghxwc,0,126564,285513
stride10m5mgyy0nq6qp9uq9luzv6vtxt3k2896zkrlqh,0,870548,0
stride10m5nlcgzwc6zs8488p6gtfs9zf8pr2gnhf5vfn,12095849,0,0
stride10m650xkajakc9h8q5x7qll3hjrjts7wmje806j,0,184369,0
stride10m6qtx9frg02g6eh33rhk6a2wn7uz3e2uxajer,59559998,0,0
stride10m6qtxq0dne3hl8v482mtkmept3t85580rxnem,0,224640,474926
stride10m7wk6jk2k90s0k8k0v6lmcrn0xaveu92w6dwk,0,5343746,11288430
stride10m9x6v99eem0zxz80xhrmth47lwfac29s7wg4r,0,779394,0
stride10mext78584jwhdk0sds0njad7vuwgnfau3jp9g,0,131279,0
stride10mhqm62qff70v94e6r04npqprsf2mg7jfm63ak,0,463361,1133881
stride10mhr2y5d5lzwugg9crnxjjmrkrk6tjsr4qv8ae,0,0,2426830
stride10mhwwt592qkm8hhntsmleljqm5m9647m4gykcx,0,779939,0
stride10mj5vs3w0t8nghpvl7lzqsrezzt6dxyh72mygn,0,1189179,2042379
stride10mk2ksdag9e97wh0fgayu9tekaqyfxf0y2lmnw,0,1370000,0
stride10mmad5nvravyjjmclzk0ec5h0wxn55ke92asak,0,1569941,0
stride10mp4ludc2kh9jgue4tudhytlc6dckgh005zhfs,12169999,0,0
stride10mpfds384z7cafd3ytj9w3kdvedkvqw9kk7f5k,0,143978,113462
stride10mraq7wxe0dn88yvy7cyqw0hyc5cngmtq529ks,0,1163867,0
stride10mrhhqzfcankx042fdmrg43urs56c9dnfcanez,1519419,0,0
stride10mrpnmt4zz4rjtq8ht58pj8pa2q0sqgrdndyly,579979999,0,0
stride10mtufc5uqxvg4d0qkcsl9n23ckxeg9v6l3gn4h,0,0,366452
stride10mutswqjh463y9g2nyl7pey06u2rgnja2p65tv,3799999,0,0
stride10muyra8tjules4gr43mczkvlr5zrvfqqevqu7x,0,2081468,279592
stride10mva4dx3kap9r92v5j8g6ea9axqkg96zjypxwq,0,0,597901
stride10mwrnqd7l7ta5dekzdf4x95uzc5le0wpxs59nc,0,0,123270
stride10mxudmq0ymwd86k3vtxj0zlv4u5rd2d7dfck40,5988829,0,0
stride10mynwny0k5yryuzylvl75ydksku9jvhchsj2fp,0,973886,0
stride10myu4h4774n7clc7647rgwpqcqe6kmw509d0qs,2499999,196073,0
stride10n3ltkms8z4z9rhuc48tlttawcekzpqu4zg06m,0,760192,0
stride10n49twa20ahnsv8jaammqunn544e9vrlaf2534,0,276381,399495
stride10n5ldatqhdvuvstc4dpf6rlap9kcp22ktnaunx,0,0,181787
stride10n7fqyx2av3xc6ljvkj5t2s5007983j9066r68,0,599874,0
stride10nad3xef3mkejrdqpukn0l4urpcpl4vzty94d4,0,0,415684
stride10ncrxrl9l9qhpqvvhr7sf4wwclp54fe6yyuesl,0,0,447022
stride10nd963l3hv6u0che3mp03typdu2w9rjexx6056,0,40040148,0
stride10nfcn2f36ltg3u5ysnc2ym3j5a3lvxy79c5usq,0,322043,0
stride10nfkc4gn9fsy6y5qgj2xf5d682hh7w2qaap4d0,0,2830046,0
stride10ngxemhs9paje8ca26prv6ufmstuws5y5lax76,829999,0,0
stride10nkz35y0mr4n63ncvacngermn9s3u8cppqsut8,0,0,335525
stride10nl56ucssk8dpe6n7zwaq8p92ka7y52a3a7zez,11999999,0,0
stride10nnv339tr5mhqja90dvpkfh7lfuc8s38hc9x8a,0,385993,0
stride10npvxcga6a3llmsz26k3px04r0yjzf927wvmm8,0,0,702617
stride10nrsf9r89cqag937ypg06lcte4fa9n4nqpjc02,51560494,0,0
stride10nsdvsln8jn6jjr8ccuch0ajtrzx6p0cmrrxfg,0,167602,0
stride10nsnc7uk2e2ryaq3aacnum0klhhv5fzzlmwhcx,0,31927997,102205321
stride10nvh4pakz9lskkeq6xfj9quvlpp39hwrgg05t8,2499999,1939987,0
stride10nx7gphcl76alpl040rnt46cur0rummmatsv7d,0,1101741,0
stride10nxdj46ehxdnnka2cj3kj8k0aknv62rh9kzehw,0,114315,700992
stride10nz3wt7d2x0qdw2jm9q8g8lqsttnhfwdukj398,0,105352,303757
stride10p2kksrhd3kq07r6vlgpr20uzr9vrj65lv0p07,899680,0,0
stride10p43zvjqhmchsx6leedv3jge5fncecjlzydah7,0,0,104934
stride10p58r792h6er6avyqhhkzvatsesckzehfg2432,0,3869438,0
stride10p7g2mpyd4rpjjpq7s6szd0vf2y2dnnk83k4xd,0,218221,0
stride10p88nwkc8sps7p4wgv9w6zmuwercuhphehr064,0,362376,0
stride10payguqxynmc0jcm964z7ujmvu5uqvkfzq6egj,5139999,0,0
stride10pcd8ve0v4r2wdf2nnu0hcxnquv3kzvlmdqkeh,7088999,0,0
stride10pcrgpmplw9tu64lz6w92dpzn7qgtg968lp5yy,0,2363378,400867
stride10pej5pyxlytu2at3rfvjh89c2k3prannca4uwg,149999,885966,262459
stride10pgdrmnkw29muc8ck9rv6llcy8shqnceyd0lk9,0,33591593,0
stride10pj7eg95trl8rup0c95qshnda7qvetrtred70f,0,327644,0
stride10pkjk32hwh2z0k899nhge4cs9krxqqs9gpmrt6,0,612316,889797
stride10pmfrhktn45dpdgvxfsr67dv0nt50jma53xmuh,0,362399,173786
stride10pnl8h4z2ha7543fnaaf3y4tswl6wss06x260z,0,0,164832
stride10pnnd95fpc0ehknxaczkd6c9xsz247mtq4v0ak,979999,0,0
stride10ppp525dl5fxmvwxrtkds40vzkzchrxnjtmtke,0,0,1266319
stride10pq85n3pmchckf87luh5drh9v2yf44flv8mwft,0,0,148723
stride10pr3yljetr6dlwxvjqepqqn6pu4wdw90nkw99j,26406898,166464,0
stride10puh6en9dh2fnrzjgly5vs5w8zwvqc30xpphk3,179999,0,0
stride10pwqg7h4q3h4zta26s5tnfkly2wd3v4glhef0k,0,208274,0
stride10pxrg99qpf6mtdacacq4wn6s39xy6gamtscxah,21499999,0,0
stride10q2cc72qkraygwujgqc9c0yn9sfwk40qsru94e,0,309123,0
stride10q5enel3hxk4qaf8lynprrwpwk74nmdws4wkzd,0,0,244865
stride10q6jqj8qkwtvl359ny8sguyey9grjy96pv53fy,0,0,256524
stride10q6wk3qjdwm2g0ard36s0y6z7g978rfh06zuah,0,1010000,0
stride10q8lzvuklpn38q425958avlza56t67ygmlgjsc,0,589151,0
stride10q92y36m7wj8rl5yrlu0ttlejpjc4h9qylzyyr,0,922230,0
stride10qaf4r7a6m2wmr7l44mv0zzcpsgwkdys508y30,0,2303861382,0
stride10qatqljt4d7l6g4za3ufj45vr53ngnk23gd9ry,0,158978,306707
stride10qejvltecwhtq8em3jhxk5p8c6qaawpy7jng8s,0,130693,0
stride10qew7uw8req65j2jjvvu8vkkxg37ys77vzvx02,0,367203,0
