address,amount,denom,usd_value
dym17dw72zjrp82m2frsfswp7qgc42tltgnd9ks40e,332.894429,stutia,5462.79757989
dym17e750pklmwvyvlzypxlh0yg9rwdm0ltf4uqk24,11.254764,stutia,184.69067723999999
dym17e750pklmwvyvlzypxlh0yg9rwdm0ltf4uqk24,90.795112,stutia,1489.94778792
dym17epl4cayp40mfzkkfvgrhakhfaza9m9fuyvq46,6.598457,stutia,108.28067937
dym17eyd4flwkg0sxqnqglw3rw0sxn2g7wp8hlvxkj,24.285647,stutia,398.52746727000005
dym17f5ek25m5cv6j85p0xfwn90l7hg7yg4df7ywmy,6.586241,stutia,108.08021481
dym17frvej36gxm7kc34ldwsxejj3l74vldd9s0hw6,154.489993,stutia,2535.18078513
dym17h5zugyt6dfcstta2nlsh9fgs2u8yv75c6vyxk,54.343611,stutia,891.77865651
dym17j3luhu6avtjhr850rgaw5k6mwuhh3frnqvwre,30.957397,stutia,508.01088477
dym17l8qtju46vsu0u32algaa7ueu48qs7c46h6wr5,14.580681,stutia,239.26897521
dym17ld3vh4y6ckfr0u2d23q5tkyqszwaex97hczzx,223.271386,stutia,3663.88344426
dym17lpwsl79r4dwlaq5kqffxahm94mjh9y44dnpnl,75.062565,stadym,514.9967522085001
dym17m3wdwp3rcy92sf3tsserxxzfcs6tpjfr9jlnc,25.409203,stutia,416.96502123000005
dym17me5j5x6uhnfa9jax3439m23yxaqvywk6mpht0,77.274912,stutia,1268.08130592
dym17p2f5xv9f22lwqkm9xadcl9qt5dl3umc6c8gqy,15.817287,stutia,259.56167967
dym17pk3vk896ug0yq47t069um2mtm8j2fzhzfx4mh,56.069,stadym,384.68380210000004
dym17pv97aal2uqysfe6yjtvhu6j5gpd886l0mm9m4,10.424595,stutia,171.06760395
dym17rtcq8cvyap5xsh0rrn64ny0j4uettq5tpvs86,49.747919,stutia,816.36335079
dym17smtu2kughd6t0myj4xtj3vuashlpwg0xc5ak5,6.164365,stutia,101.15722965
dym17srrz20v7wjepfqhkw92909vnpg3nuth25xjrh,26.491556,stutia,434.72643396
dym17uccphkkxsnfrueuv5wvvjztwgfkylfqfykfqn,8.5974,stutia,141.083334
dym17udjud9zz9gwl0vd3pmydx7m86lfttx5sv4fyu,32.098606,stutia,526.73812446
dym17wegxlmsy5lwu79kamwzg7xy6yv5ygqtsjq573,122.182799,stutia,2005.01973159
dym17wuwjnvwlfu3x3e9azaes2hts5u3hdzkfhyhqm,84.564646,stutia,1387.7058408599999
dym17wvnjzudq3h592v9gtpsj3vkcggkyx3jqcu4hy,20.373867,stutia,334.33515747
dym17wzslecljnnspd8pvw7sme2k3k70hslect3k22,6.591644,stutia,108.16887804
dym17xl7zxa446t97fsw56mz6077ucs4mx2y7g4afd,25.975807,stutia,426.26299287
dym17y7z4e80yn5szrk85k6kag0k475mxmwnksye9x,14.956992,stutia,245.44423872
dym17ynup3l8xjp7t8h0chgmqtku3jkzrfadsmjgdq,196.591699,stutia,3226.06978059
dym17yrz4w4s53utk5rqnyg0za8mgqeesuj97y7zls,18.683303,stutia,306.59300222999997
dym1806tqnm6k5yfghtp29nxt70jhxyjdnmt4nrkar,19.685588,stutia,323.04049908
dym182lw23qk25q0vqcp6nqq5prsapdvy58j2gex83,11.275199,stutia,185.02601559000001
dym1835w4h2anr03sss2sm33vrv6cr6hrn30cgvntm,9.00597,stutia,147.7879677
dym185nz0nam7yuftfmhmj53lkcmw3jca8rp4qq88q,35.673927,stutia,585.40914207
dym187eesegslqd9ftfqkda68rx3xfyy4k3dq4wjhr,13.102485,stutia,215.01177884999998
dym18alt4s2tadwnu47hcc0r96av5edxp7dqrg67yx,7.671903,stutia,125.89592823000001
dym18gz4me8lwgg8ezssfzf4gw0ttdrn3ywac84ql6,84.479757,stutia,1386.31281237
dym18jax25hzwzl3xfu3my5dx2c5swqvwdjyppmqgq,11.067975,stutia,181.62546975
dym18jk20l7xpq9wdaw2c0s58agp39nvzytnxptckp,17.418299,stutia,285.83428659000003
dym18ju63yugdvuau09dhc27mzs4dlghgt66hr6ufz,6.601405,stutia,108.32905604999999
dym18mm5q5h9ltr6j25nplp03ftmfcrgdp8mwyrcra,6.912647,stutia,113.43653727
dym18n3ankqrhfpwnqjdly03mqh73cw03dwllen8hw,26.511492,stutia,435.05358372
dym18rr6srep8flyr0ejkq2rafy48rdrw3wxsakvj3,90.383099,stutia,1483.18665459
dym18s56w8jurghadpnnsszz8sz3jlmwjhc2kxc3gq,16.398917,stutia,269.10622797
dym18sf40y04muml272hapz7pl9er7utfga4n8n96n,12.099804,stutia,198.55778364000003
dym18sysp7tm73culuy6apwncx8vkfdwc5p5p8v2zz,6.506033,stutia,106.76400153
dym18taweatlkqd054zza6rv4xnhn3wmctujqe5ypz,183.499188,stutia,3011.2216750800003
dym18vt923dt0cwld6zme9cvd7qva5qrkct2j68nax,10.609653,stutia,174.10440573
dym18vylmzlxu5dftkqcs57p36qn48xyatejr6pvfq,190.804519,stutia,3131.10215679
dym18xznxj8v9laemjmauz4gj6tkkxj48uq0htg3n3,19.297757,stutia,316.67619237
dym18y82fhsajd236s6pcfaey6swm2mp2pukc5vsv4,23.497405,stutia,385.59241605
dym18z7edl6rwa7rg3rhmfdjr2g7m2wa8eplwgy9ud,11.505041,stutia,188.79772281
dym192hvrqdtfs2y30srxs0ena3rp396jty9fukt2u,12.352996,stutia,202.71266436
dym194f6gatmt3dvrant8fz2zds0c8t3t2sr26gaxy,10.637786,stutia,174.56606826
dym195f0m5yxhj848zwe7fh2s46yucwl22twwxldva,27.785834,stutia,455.96553594000005
dym19603yme9sdlxge54kh0lqyzmq2uptlfasserxp,19.39558,stutia,318.2814678
dym196lsvtsvvq6ahmm6tnejmer2ve7a7qt674dv28,7.834035,stutia,128.55651435000001
dym196s78hymh6f2jm0shy7c6mlyaelc7x6x2t3rrc,98.015577,stadym,672.4750722393
dym196s78hymh6f2jm0shy7c6mlyaelc7x6x2t3rrc,188.66991,stutia,3096.0732230999997
dym1973n0ykvt4fwxe0k5d6686mpf37956j3rv4y0r,284.444287,stutia,4667.73074967
dym197nvtg36ynzejeyhhww3xjemnxghvhdg0jk060,50.57233,stadym,346.971698897
dym198uz6zwz4lgj70qsaeyu6ufnx862wg5wp9h7me,304.431036,stutia,4995.7133007600005
dym199k0cxyhxc4e5upshpjmxnnqujuwjjas2qnf0h,17.127005,stutia,281.05415205
dym19d2hnwszudep333cqrdhuwhxy7h8tckase066f,10.613344,stutia,174.16497504
dym19dsg66rn4xkr234lw9g9l4wwp4gnt35d9tuyve,44.850112,stutia,735.99033792
dym19dzdjaj0h0ftqlaufqsj4mjd5vccqcrzwl00hp,345.939807,stutia,5676.87223287
dym19e9p4d00qz8gdukxn6raslmyaerlhtgx4j5ugm,8.57632,stutia,140.73741120000003
dym19fvrzqgnz6thzkprcw7azwsun9nlpdlt8err4k,7.383481,stutia,121.16292321
dym19k2d5y0fse5guca6knwnz4ssrg7azyd2vrggga,18.085606,stutia,296.78479446
dym19kt4ucpcg8wzgjga8np938x3hyp86pnlkvr7rc,35.895739,stutia,589.04907699
dym19la4u5yf5eq56dm95mpvzzxt0js4qq3jsdmwwn,26.456263,stutia,434.14727583
dym19lxz29qh4xch68vtg3h66lae9g6zxc384s5ljq,22.38515,stutia,367.3403115
dym19nlw50rdcru3zg6wc7shqr37qvt7c673vjcnzl,21.674625,stutia,355.68059625
dym19pkkevddcarvkfw6mfy6kl7z7s90q3wv66n9dk,40.275586,stutia,660.92236626
dym19py3zk9sxwgsj2u3pqz7eu5zvwapwc5jvdxflk,40.31158,stutia,661.5130278
dym19rackyvmnj6nj77dh87d4m8hufryx397xz6ysj,51.125955,stutia,838.9769215499999
dym19rpyzs0vwqrxwzvm7ymfhud7l50678grn2phdy,7.650502,stutia,125.54473782000001
dym19ruqwdcl9u2wr6860urs996209g86q3h25kmhe,21.665831,stutia,355.53628671
dym19t4kljde5zz0xzgdp980yrj6uqz2lm3r9lgw5x,34.582325,stutia,567.49595325
dym19uyf4tekvj6dec6vgx73r43w5wsl9q7qm0nafw,146.022763,stutia,2396.23354083
dym19v5fnlpp4dwsqx5jh7mg24l29vl9uf5mnehe00,9.70514,stutia,159.2613474
dym19w5xswa9fyklspsumxjrmrva289upkv0608n5f,10.047362,stutia,164.87721041999998
dym19x43vksed4jqgntecp7y3jld6udgrqsmue6rff,32.399899,stutia,531.68234259
dym19xkq0xr57s299avtxy7dfus4v2nwazazvaypcs,28.198162,stutia,462.73183842000003
dym1a2988e8qk7mvtytq2p02tamhy273uly84r3gnv,15.32758,stutia,251.52558779999998
dym1a2988e8qk7mvtytq2p02tamhy273uly84r3gnv,85.441585,stutia,1402.09640985
dym1a36p3h2q8ejehcgkyda8eplkh2s2aquufj92c3,51.98,stadym,356.62958199999997
dym1a36p3h2q8ejehcgkyda8eplkh2s2aquufj92c3,20.148752,stadym,138.23857259680003
dym1a4xc3nhhpx09nqd5j2qs06zgmasj0cphg02fa3,6.423742,stutia,105.41360621999999
dym1acge36wex95ksuy5k8d4lezltx3yuuvelmr5du,30.32176,stutia,497.5800816
dym1acge36wex95ksuy5k8d4lezltx3yuuvelmr5du,393.377308,stutia,6455.321624280001
dym1acvnxtpkldg6xaflps0x2fgy5dx9gr478s2k3c,7.373469,stutia,120.99862629
dym1adzhdln48k4swc6upwmv3u9r2hsakhf3468cla,27.871698,stutia,457.37456418
dym1af7ugsr83qqlwaqseps4gyg0fe24s6wc5vcd53,167.997835,stutia,2756.84447235
dym1ag2d5jkwnf6474ztzdz39pszwklgkw9tj5kfhm,6.595051,stutia,108.22478690999999
dym1agmpk90000zdf7ekdgkwrvg7vznuzhlv84myhr,11.80291,stutia,193.6857531
dym1ah7v24734qetc75tacn55977tp8x0rr0c22f98,101.756289,stutia,1669.82070249
dym1ah7x9xdcm8fxr2pkfdhhh7yvm6mcejgj6lc6mg,46.032356,stutia,755.39096196
dym1ak85tcp756nfdu8679a9ma56umysnxk94uazpk,51.022504,stutia,837.27929064
dym1appsaklg2vcuauw76uycmg9w362t8t3gcs4y6r,593.914219,stutia,9746.13233379
dym1ar6ynkavvam303tma9j2ncrn6uvyxyxl8reh3h,13.19741,stutia,216.5694981
dym1av6yjghu2a8u84chve50jwgwynxtg5r6mfa2nm,6.483908,stutia,106.40093028
dym1axtg8p2mlg56mg6leqw6e2tpwktfek2yqfr74d,25.166254,stutia,412.97822814
dym1ay05svj6q4g6ysdlzcvefuz8fha90duut0fadg,23.050715,stutia,378.26223315
dym1c0ys6zz6y6wex42hm9we2td6l024adkhv33e2y,17.975428,stutia,294.97677348
dym1c4d96ntc2ml0l63ja3y3hvy7tmzzdgz7n4q78d,40.854134,stutia,670.4163389400001
dym1c4fqr23ngr9a7pqup52z6mww2kut9v8au2mxhr,50.216521,stutia,824.05310961
dym1c5pf3kkysw8matwjptrn45wznap6hcvl5n976j,13.101451,stutia,214.99481091
dym1c5x4r05g3q0eeulyg604x68avfspusfgd9xv96,29.404673,stutia,482.53068393
dym1c6260k58tpwruyjemez7s6fsgrzv50sprch27x,8.793408,stutia,144.29982528
dym1c69qx9crg8rfetug890dd6gn89x4ewst35c93g,41.316278,stutia,678.0001219799999
dym1c73psg4vpzzen8zzenu6gxa3kutx0zwmpq0w6v,54.531177,stutia,894.85661457
dym1c834p7dy2g9rfuwsn32ph6amk7kgf9tg69734l,52.950277,stutia,868.91404557
dym1c834p7dy2g9rfuwsn32ph6amk7kgf9tg69734l,44.164572,stutia,724.74062652
dym1c8d4l76eh7jhsg8j6s69r9lav3r708qtmfcas2,7.686592,stutia,126.13697472
dym1c8dedj78488ay5vdh3nhayc9rxhfz7t9u7zm2u,6.5929,stutia,108.18948900000001
dym1ca3gg53q8n8punl9yjrtzf4jjw2hz3lmm0glka,10.385215,stutia,170.42137815
dym1ca5a99t75v5w5kay507u0n772crky9vsudv0dr,31.788458,stutia,521.6485957799999
dym1caawzp4etuyxd5pmcap4cz6c5mjqnctawjxdrn,103.207273,stutia,1693.63134993
dym1cgyeeqnepfn4guu06mve0hqedkl6ag5efs88ay,11.067043,stutia,181.61017563000001
dym1cgyeeqnepfn4guu06mve0hqedkl6ag5efs88ay,194.104472,stutia,3185.2543855199997
dym1cgzv875p665vyhnyxvnvwqpx0ejxdj07g6t2vd,7.28704,stutia,119.5803264
dym1ch9lpz9xk6wd6avjz6cc24k2pk4ejngl52w0rf,25.285126,stutia,414.92891766
dym1ck65wpvszn9zn357lzrdvq4jkt36lwherz4sjy,10.901409,stutia,178.89212168999998
dym1ckg8alnrlqyl8equr9v3swlggdmux2v73wl69q,1100.0,stadym,7546.99
dym1ckhkv0ctej76362k5fz5wn35um8hzts3zq9tkk,83.743663,stutia,1374.23350983
dym1ckkqvc3d8ktyeugsmdsdeehrk4272cjgyag67y,19.248429,stutia,315.86671989
dym1ckys6hdlwrg2exd35fyt7nhturqe4f6hu9yfcd,56.443206,stutia,926.2330104600001
dym1clfp0nu6pschs58pzdmtfd2p2vwe62xgqqw0rp,23.598053,stutia,387.24404973000003
dym1cltjwng6hpgyu8marfy3dfp2qjtemr6a4ruzc6,10.366372,stutia,170.11216452
dym1cnrslrjqhnemy05us32z6ndvuqfxugs4kuyvp8,6.56244,stutia,107.68964039999999
dym1cpv9r4pmar8hmjd6467dd0ysmajd747tufl4df,485.665363,stutia,7969.76860683
dym1cqjegjwmgasw97l70kyur62q7tpv203cc4md2t,8.471366,stutia,139.01511606
dym1cqtwn0qll5rvq2qedsakp7d3hc8mnwyq7sz7ah,75.992503,stutia,1247.03697423
dym1cs7kj6n85aae9rlkvp86g3av7vx6p44clnp0us,19.98,stadym,137.080782
dym1ct34cjsp8wzhaz8lmqt3jr2rlxhy6yhhnchwad,176.41834,stadym,1210.388588906
dym1ct92xkt7wc6u0yqxyg69azunah0uhcvalfaaw3,8.211995,stutia,134.75883795
dym1cwy43lmyj6ha6klzpgjsfd9tkfcrz2un36a70f,49.491191,stutia,812.15044431
dym1cxutxm68fxw2yj8lj9lhtag0f25rx7j88mag78,32.317675,stutia,530.33304675
dym1d3h0xs73tu9l8crc4977aj4n4l70vvpqmap2da,6.585387,stutia,108.06620067
dym1d3zt7uh3g9j8vlvjszt4n2qa74ylfchaz2cf6w,82.523957,stadym,566.1886165812999
dym1d6utlvvcuqus2l44800gwq4tn80he2u4flap26,31.75931,stutia,521.1702771
dym1d6vssyujzr9hykjnauqs82kh5a2ytr93488rkf,11.5722,stutia,189.89980200000002
dym1d86jd2l2t6uh70rpwvtmz34z2kwtfjfvmv72sj,491.004159,stadym,3368.7304344831
dym1d8zlc9mr47tajfnrxjtq3wyel8y7u044ukxvy8,22.928802,stutia,376.26164082
dym1d9dl0sruw6s70uchs56kwy2sstev53xx7qnszr,14.021725,stutia,230.09650725
dym1dag2treh0mfcqhwn3gl64x9948rz620tntckan,97.287099,stutia,1596.48129459
dym1de63vz2xjvl5hqy34w7nxkzcxncwgw8zgng9dc,9.250126,stutia,151.79456766
dym1deq0rlnra5q8k9f79sjdcx63s8c464upfkcw4f,9.968387,stutia,163.58123067
dym1detluf8ksuzfae2tcqp8ua9h2f3zemgcvaym5w,133.686193,stutia,2193.79042713
dym1dgy7v55rxcqu2mtjmk5fn4hwvwkwa5faxc55yw,17.432297,stutia,286.06399376999997
dym1dhahgmhdz83yj4lwmlfkn9ph6kqgzxwhd2ctfv,223.291306,stutia,3664.21033146
dym1dke9me6c74e04z4nphj0trcaj72rzs3u98ydgd,67.443064,stutia,1106.74068024
dym1dkhfqts3phlthuslkv8agfudf4qxlx6r8x39fh,14.742157,stutia,241.91879637000002
dym1dkj202pa0keh0agr8kt88frfhyhr29e9jxr0dz,15.89568,stutia,260.84810880000003
dym1dljlq6srz9yyjy3edregfzc26dwkp0syqpvgvw,30.876252,stutia,506.67929532
dym1dlwsjvzxrxnljpd9pzhcttuwv8j4f4xz3rzllp,107.641994,stutia,1766.40512154
dym1dlwsjvzxrxnljpd9pzhcttuwv8j4f4xz3rzllp,125.265601,stutia,2055.60851241
dym1dmjm5ekja4jz6z36jtcqyccluvmyayz5n42axx,27.144245,stutia,445.43706045000005
dym1dnh3dnds7pjv86w83tlpnksjm0dmx4anmdxzm2,22.988683,stutia,377.24428803
dym1dnxnkwec4xnfl2g485n9n4fjz9vye09wj0zvtl,49.158183,stutia,806.68578303
dym1drszz5qqhhv2czwaz0e26f3xe4ucrftrt2pqy3,9.07455,stutia,148.9133655
dym1ds7uujkzam6qkxv6k38l5xh3n3ckxe4acys2e5,7.888681,stutia,129.45325521
dym1dsnf8adfxmeha5pul2zxt0ed30hlrxs0pjsmhe,39.711104,stutia,651.65921664
dym1dtwn5httr76tnkeufd03ggx026ps00nyf6qumv,96.707765,stutia,1586.9744236499998
dym1dv637pden4wsj6eje0xad55jcuhnuka5nssuay,68.203721,stutia,1119.22306161
dym1dwda3kr6aw5y4zzn8p8fgcjy8juryfs8kp43ch,34.349668,stutia,563.67805188
dym1dynr7m56ujyq88y2aawmjnl5528z6ylsjpm97p,9.636388,stutia,158.13312708
dym1e0ff6rg6zlxqqkqp5vse83dg5wtagyk2smzs82,490.327173,stutia,8046.26890893
dym1e222l76zwvz7ry4yqdqu0hsw9rnwsn52kj7rv7,33.44986,stutia,548.9122026
dym1e5n5xrhdr6j79w9ra72ajrq562ep254guggg8y,100.133395,stutia,1643.18901195
dym1e83zphrqx4ctu36gu2zna8720s0q85vq4q7jc5,6.877736,stutia,112.86364775999999
dym1e9adhetz70299mwa2zjx3wxvezk7tv4rnlj30t,13.554182,stutia,222.42412662
dym1ecjx7umcfqqhspjqgjx0c5kts5axgmwhd8fxjk,48.173133,stadym,330.5110481997
dym1ecsy0xuhyr8n49m38s9ywqzjuk3e0dy4ykmz57,9.89107,stutia,162.31245869999998
dym1edrw5rqh3c49s3yzctrd2k5th2n5c27pv4zp9c,16.782911,stutia,275.40756951
dym1efv2t53udy7p7l5k3wh73th42392ztqkrqzfme,7.756249,stutia,127.28004609000001
dym1ekeru7vm3nkpkrs2hq9pf0fx423mhke9wht7wa,34.96942,stutia,573.8481822
dym1ekhsa5xsmhj0n7gvtgyzp6ty0mhl3jfw0l6avd,12.145428,stutia,199.30647348000002
dym1enwuexrfg440hhhgn5czupjdv0jpxfqx9dzgpr,24.222763,stutia,397.49554083000004
dym1enwzecmu2h9q8q95c3nh7sclvey4ayyaj2fysv,20.991339,stutia,344.46787299
dym1ep99m9ry2d2w50v9atp8n7sny59u8464qee2ff,19.567079,stutia,321.09576639
dym1eqp85z0n86gfapj43h65n30zenjyusapdvqhad,46.635069,stutia,765.28148229
dym1er64x5dswszmv0lgvljmnmlkuvd8emuplnqdxw,40.502671,stutia,664.64883111
dym1etjk8gtprxeg90lpksetv907lmeun9kyt39u8z,50.99736,stutia,836.8666776
dym1euj0d94zfan6l0ljhxxa8cl5wwmhd7ce9sk9wm,191.383756,stutia,3140.60743596
dym1evj5te3qfrmvag65tgarmqjmdq9kh56ycm47c5,8.479729,stutia,139.15235289
dym1ew3wjrhjrau3zuwceeg3rn3saakfqh9ysj5e2h,8.3783,stutia,137.487903
dym1eyhjtq6v43nm334zj0mqwl8dj36fqwrkhgfsul,103.851066,stutia,1704.19599306
dym1eze8ulfeg32jv4u4ea98ycswz73z0y7qfuv8nl,20.102932,stutia,329.88911412
dym1ezeuhnlk2zg78c68lv2k9ye0yc39zdn9a2ul33,8.788005,stutia,144.21116205
dym1f2j70sez7hsj99pfxvkfewa6g07ea6yafzlnrx,9.0,stutia,147.69
dym1f2mcalkh4q7fruvlprjrzmdprugl8vj3pdd7sg,77.193334,stutia,1266.7426109399998
dym1f2z0wca530d68xxclx9vvccpgfhw0vc4rn6vjd,12.956163,stutia,212.61063483
dym1f3hqfeqan3v5kqjprjsq6l8s99dqelhdwr7mcz,6.322512,stutia,103.75242191999999
dym1f40lq4gt0us5gz67queg5adhctm8dz6jeu63gn,74.501173,stutia,1222.5642489299998
dym1f67vd6c85u42lnz4ph6fc0p43aurqeed42zau9,150.384885,stutia,2467.81596285
dym1f6sn9ag2t3h8ra3caz88gax97fxumtr0e2nate,90.935435,stutia,1492.25048835
dym1f709gcf6zu47r3wfy8v26me0urfr8rmaa800ml,32.001321,stutia,525.14167761
dym1f8mhvmxm6f3ym0u3afcx89c4gkgch4n5xdnvy2,49.588403,stutia,813.74569323
dym1f8rzq5rgwx5xflgh3wy3jgfkw6x3kepc8sjjcq,20.830974,stutia,341.83628334
dym1f967ldvp3tdswpdt2mjfmjg85jdks54h6kzmt3,6.867687,stutia,112.69874367
dym1fc8l4yqk4fu9p2e29v45jdrgjwlramzcwmfyaq,172.54037,stutia,2831.3874717
dym1fkwwnh37s4rr2x3f2gw2e6phg5nqgucfly5l34,619.98,stadym,4253.620782
dym1fnl879y8088lnak8vzl4jrzm98y48uguc6suu2,7.25062,stutia,118.98267419999999
dym1fnzj6xw7trayemmku0e5k0t5jrl379rq32g4r6,20.258817,stutia,332.44718697
dym1ft9fypgddxut0lseeq0vl6cpzqsl7hup9p2pgq,7.340578,stutia,120.45888498
dym1fu7kc9vwhzk3ynpfw8ljkhfwx6kd35xqscr2a8,14.196331,stutia,232.96179171
dym1fvkgs4el3u46ac5atgdkseg6ljrggadqj4cr6n,439.863431,stutia,7218.15890271
dym1fw94p8rh49d0spd24csgjhjagf2slmsuy04y6h,10.049465,stutia,164.91172065
dym1fxtywkdj324qf0nlqqlfz2c2s86pcuaq38zafp,9.536148,stutia,156.48818868
dym1fxzv8558vxx8hcdxnggfcesumaagc7er8fpjv3,10.28978,stutia,168.8552898
dym1fy0p8hx6p3pr076nda4fjhl2luexnlrgauwqyr,108.532234,stutia,1781.01395994
dym1fyc37cargglp9vdhdrgx5xvq2c4mnj49yvqq4u,39.333133,stutia,645.45671253
dym1g04yac7e4r89nesftlj0v3vxdcs84kkxlulnpc,15.475991,stutia,253.96101231
dym1g2kqt28qsff402fmtzqfd04djxqvdrnd77dqrv,33.414229,stutia,548.32749789
dym1g2svru9n7qw04tyt6670wqsrwrng87z7wy0cnk,118.798469,stutia,1949.48287629
dym1g2uux9p0wqsweda4mw4tqjh0ghmna9q7dy07de,10.045196,stutia,164.84166636
dym1g5ylwpg7pdwp33cws6lkkl9gpqjx60evgu48lj,33.500674,stutia,549.74606034
dym1g6l4tmlquptlzups3g4dgem7538twmnhj99vsq,30.890878,stutia,506.91930798000004
dym1g72kyycs2slxqhhstafsllxqpfsrxgdv3c8wvw,8.04574,stutia,132.03059340000001
dym1g72w9guwfcr6avpm00mzlkmsk45z7t67wjd7l8,21.803432,stutia,357.79431912
dym1g8h8xav4ez2jeluses7sh4hw6zeq9maqzq9x75,21.405291,stutia,351.26082531
dym1ga3sf8urq09c0jj52eh03zakamparggf5y7sts,10.94302,stutia,179.57495820000003
dym1gaqp007856f8stzpm5qlusmcy0p65j590hz2uj,99.961423,stutia,1640.36695143
dym1gdq6dkn5247mgg2awh0w0eavv8nk36rgcsqf6x,10.023068,stutia,164.47854588
dym1ge093v595mw55hqewkhkzghxtj7x9akph4rsm3,11.045589,stutia,181.25811549
dym1ge093v595mw55hqewkhkzghxtj7x9akph4rsm3,13.962639,stutia,229.12690598999998
dym1ge3n3ww22w3t6c8rf9eqyz48lvj0k5y4rqa043,8.305376,stutia,136.29122016000002
dym1gem6e4qlacpl60uyyj43z54dl3nr7kaggc08hd,299.98,stadym,2058.132782
dym1ghy2yagwhqdx9pzmrmft6jwvmu8e8jsr2e65ce,132.98,stadym,912.3624819999999
dym1gk0yg7pwk2v3vg46e9egk2jllxhd0a5ehvy6w6,72.383496,stutia,1187.8131693599998
dym1gkgg3fnu4k7u43vnv4lxxq8pslgrytscrwg4ec,113.359696,stutia,1860.23261136
dym1gngpt5gr4pmc9heg838sjy5afra3a0dpwfzyay,34.209089,stutia,561.37115049
dym1gph43st0km4j30easd4pfshr06la5rfxgljy2c,6.202329,stutia,101.78021889
dym1grs92mlgvtx4xgrm5g9rw22epe0zakegtgtrk7,24.960461,stutia,409.60116501
dym1gs2uvm467mene8s6hlaecve80a2k22sqam0sav,24.385766,stutia,400.17042006
dym1gt8zsgn7fhxw5ly42mkmdtxljjcmha0pyhleuc,9.968387,stutia,163.58123067
dym1gup4kq7fajy9sd0clfqawad4snaqkhdtsknqr3,207.25403,stadym,1421.949174427
dym1guqqh68c3ajlpx5alaahs98yzj945zhl0g28yk,6.94732,stutia,114.0055212
dym1gvnyvsc439kdksdzcvnlk0pr3xt6anmyyavad8,47.256182,stutia,775.47394662
dym1gy89v7hr4au7qu6feu032xtuwrswcmtalxd2h8,42.695415,stutia,700.63176015
dym1gz8vukn6w47ffmakqsqh9ay257zks4dx3eys62,36.494635,stutia,598.87696035
dym1gzpnsxta7dj7tkm8aputrcgqwxzmxzvz24t468,11.126088,stutia,182.57910407999998
dym1gzuweqr7p4tlyp6ywzwjha34qzcc9feauuuk9h,10.24755,stutia,168.1622955
dym1h0l3ammgk2pyyn2mswm20qurwu7fmpa2swm79p,9.782468,stutia,160.53029988
dym1h3e2586c44wlhw32luyat3n8vt82scu2dpf57m,19.362297,stutia,317.73529377000006
dym1h3fdrj2k4ulunca3auzp3ttrkh5s2eqwr6dxus,100.39919,stutia,1647.5507079000001
dym1h6ute42n9rc6z00knwlprpc0x8qc7pnjncnyyr,10.394756,stutia,170.57794596
dym1h7fhtc2u3ee89rjqsl5ps3wc3yvdumtg95mk8n,10.652154,stutia,174.80184714
dym1h7ha99jkdprc2s983wuwm5npmncn96j35fe6cf,113.541736,stutia,1863.2198877600001
dym1hata8x9h59nwy4wqh7pld6wrytgjlvq2w35l2z,212.771978,stutia,3491.5881589799997
dym1hc3umxrqj5yxcfpgtl8spf3c2w4nwvadty2vz3,600.068,stadym,4117.006541199999
dym1hd58d0k23rrwhu9fhkujxz5hecy0y0mvp2whpc,6.586241,stutia,108.08021481
dym1hfy82f3cww2ac7ya5dmawx02zsmu9spcqcc48j,9.843456,stutia,161.53111296
dym1hgx308gv3lv5z3aa8lhcqmycmvyn6mlg822ygn,92.386304,stutia,1516.0592486399999
dym1hjz0k7f8w6pydc8ehqsar6mpg52h6u5umywrqq,16.30137,stutia,267.50548169999996
dym1hm3y2zs84ye05ee0w3dt0gmuqklmzfqswfpy9w,20.625034,stutia,338.45680794
dym1hmv5ehjrdvjv49uhv2hqzwnmw0sry9udl24eak,83.02524,stutia,1362.4441884
dym1hnywkg2pxv524cjc08mqp7uadf3e0q2297evl9,28.98,stadym,198.828882
dym1hq4xdn85je8r0jf5kckd7fw7f7sadt9cnykywh,18.13537,stutia,297.60142170000006
dym1hqes2hd5n7t8nq7fp8hctd93j3r53lhx40qfgg,9.49182,stutia,155.7607662
dym1hrvd8e8qa3uenz0kyh7s7n88glmwwn7vmskvde,12.792853,stutia,209.93071773
dym1hshzzqt46jwz2nd0pntndrwhrf9pe5lwge7j5k,40.302701,stutia,661.36732341
dym1htdh87z3ezul3m4l3g76r6z3lr5pkexe8dj0ju,18.257771,stutia,299.61002211000005
dym1hukwxgc2szawpjenl48f7j528v80g0qf638ydv,9.621615,stutia,157.89070215
dym1humx7xer24detvf8fx94n5uvcam25ay6d4ptqc,21.067612,stutia,345.71951292
dym1hvntrumcspunwykn2p4qpcwh7wdaf8tennd3c4,29.421486,stutia,482.80658526
dym1hwmzqs4uslcq08ekylgmgwhxc06a6ammdqc0nl,587.292027,stutia,9637.46216307
dym1j0f3ksurt5hc04j6ffcr9uzrn304acstq4ref5,51.666465,stutia,847.84669065
dym1j35ceyc6j9nruf520z6a9yn8l8f35n4k6mfa0d,20.918257,stutia,343.26859737
dym1j575a79xujspsa93unrsyhdss5rpf6fth2pgqq,198.540474,stutia,3258.04917834
dym1j6600k28q4kg2uua8z23whn7cuem7uaqsac6pl,20.985686,stutia,344.37510726000005
